,Experience,Age,Disability,EducationLevel,employment_status,Cluster,Governorate,EducationLevel_Bachelor or above,EducationLevel_Middle Diploma,EducationLevel_Secondary or Below,employment_status_Daily worker,employment_status_Housewife,employment_status_Informal worker,employment_status_Self-employed,employment_status_Unemployed,Governorate_Ajloun,Governorate_Al Aqaba,Governorate_Al Kirk,Governorate_Al Mafraq,Governorate_Amman,Governorate_Balqa,Governorate_Irbid,Governorate_Jarash,Governorate_Maadaba,Governorate_Maan,Governorate_Tafileh,Governorate_Zarqa
379,0,20,No Disability,Secondary or Below,Unemployed,3,Irbid,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
380,0,40,No Disability,Secondary or Below,Unemployed,3,Irbid,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
381,0,40,No Disability,Secondary or Below,Housewife,3,Al Aqaba,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
382,0,40,No Disability,Secondary or Below,Housewife,3,Irbid,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
383,0,40,No Disability,Secondary or Below,Housewife,3,Tafileh,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
384,0,40,No Disability,Secondary or Below,Housewife,3,Irbid,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
385,0,20,No Disability,Secondary or Below,Housewife,3,Tafileh,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
386,0,40,No Disability,Secondary or Below,Housewife,3,Al Kirk,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
387,0,20,No Disability,Secondary or Below,Housewife,3,Irbid,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
388,0,40,No Disability,Secondary or Below,Housewife,3,Al Aqaba,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
389,0,20,No Disability,Secondary or Below,Housewife,3,Irbid,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
390,0,20,No Disability,Secondary or Below,Housewife,3,Irbid,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
391,0,40,No Disability,Secondary or Below,Housewife,3,Irbid,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
392,0,40,No Disability,Secondary or Below,Unemployed,3,Al Aqaba,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
393,0,20,No Disability,Secondary or Below,Housewife,3,Irbid,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
394,0,40,No Disability,Secondary or Below,Unemployed,3,Al Aqaba,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
395,0,40,No Disability,Secondary or Below,Housewife,3,Irbid,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
396,0,40,No Disability,Secondary or Below,Housewife,3,Irbid,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
397,0,40,With disability,Secondary or Below,Housewife,3,Irbid,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
398,0,40,No Disability,Secondary or Below,Housewife,3,Irbid,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
399,0,20,With disability,Secondary or Below,Unemployed,3,Tafileh,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
400,0,40,No Disability,Secondary or Below,Housewife,3,Irbid,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
401,0,40,No Disability,Secondary or Below,Housewife,3,Irbid,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
402,0,40,No Disability,Secondary or Below,Housewife,3,Irbid,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
403,0,40,No Disability,Secondary or Below,Housewife,3,Al Kirk,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
404,0,40,No Disability,Secondary or Below,Daily worker,3,Irbid,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
405,0,20,No Disability,Secondary or Below,Unemployed,3,Al Kirk,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
406,0,40,No Disability,Secondary or Below,Unemployed,3,Tafileh,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
407,0,20,No Disability,Secondary or Below,Housewife,3,Irbid,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
408,0,40,No Disability,Secondary or Below,Housewife,3,Al Aqaba,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
409,0,40,No Disability,Secondary or Below,Housewife,3,Irbid,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
410,0,40,No Disability,Secondary or Below,Housewife,3,Tafileh,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
411,0,40,No Disability,Secondary or Below,Unemployed,3,Al Kirk,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
412,0,40,No Disability,Secondary or Below,Unemployed,3,Irbid,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
413,0,40,No Disability,Secondary or Below,Unemployed,3,Al Kirk,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
414,0,40,No Disability,Secondary or Below,Housewife,3,Al Kirk,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
415,0,40,No Disability,Secondary or Below,Housewife,3,Irbid,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
416,0,20,No Disability,Secondary or Below,Unemployed,3,Tafileh,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
417,0,20,No Disability,Secondary or Below,Housewife,3,Irbid,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
418,0,40,No Disability,Secondary or Below,Unemployed,3,Irbid,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
419,0,40,No Disability,Secondary or Below,Housewife,3,Irbid,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
420,0,40,No Disability,Secondary or Below,Unemployed,3,Irbid,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
421,0,40,No Disability,Secondary or Below,Unemployed,3,Irbid,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
422,0,40,No Disability,Secondary or Below,Daily worker,3,Al Kirk,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
423,0,40,No Disability,Secondary or Below,Unemployed,3,Al Kirk,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
424,0,40,No Disability,Secondary or Below,Housewife,3,Irbid,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
425,0,40,No Disability,Secondary or Below,Housewife,3,Irbid,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
426,0,40,No Disability,Secondary or Below,Housewife,3,Amman,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
427,0,40,No Disability,Secondary or Below,Housewife,3,Jarash,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
428,0,40,No Disability,Secondary or Below,Unemployed,3,Zarqa,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
429,0,20,No Disability,Secondary or Below,Housewife,3,Zarqa,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
430,0,40,No Disability,Secondary or Below,Housewife,3,Maadaba,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
431,0,40,With disability,Secondary or Below,Unemployed,3,Al Mafraq,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
432,0,40,No Disability,Secondary or Below,Housewife,3,Amman,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
433,0,40,No Disability,Secondary or Below,Housewife,3,Amman,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
434,0,20,No Disability,Secondary or Below,Housewife,3,Zarqa,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
435,0,40,No Disability,Secondary or Below,Housewife,3,Zarqa,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
436,0,20,No Disability,Secondary or Below,Housewife,3,Zarqa,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
437,0,20,No Disability,Secondary or Below,Housewife,3,Balqa,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
438,0,40,No Disability,Secondary or Below,Housewife,3,Amman,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
439,0,40,No Disability,Secondary or Below,Housewife,3,Amman,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
440,0,40,No Disability,Secondary or Below,Housewife,3,Amman,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
441,0,20,No Disability,Secondary or Below,Housewife,3,Balqa,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
442,0,20,No Disability,Secondary or Below,Housewife,3,Zarqa,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
443,0,20,No Disability,Secondary or Below,Housewife,3,Balqa,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
444,0,40,No Disability,Secondary or Below,Housewife,3,Jarash,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
445,0,40,No Disability,Secondary or Below,Unemployed,3,Balqa,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
446,0,40,No Disability,Secondary or Below,Unemployed,3,Zarqa,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
447,0,20,No Disability,Secondary or Below,Housewife,3,Amman,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
448,0,20,No Disability,Secondary or Below,Housewife,3,Amman,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
449,0,40,No Disability,Secondary or Below,Daily worker,3,Amman,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
450,0,40,No Disability,Secondary or Below,Housewife,3,Maadaba,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
451,0,40,No Disability,Secondary or Below,Housewife,3,Al Mafraq,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
452,0,40,No Disability,Secondary or Below,Housewife,3,Al Mafraq,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
453,0,40,No Disability,Secondary or Below,Daily worker,3,Amman,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
454,0,40,No Disability,Secondary or Below,Housewife,3,Zarqa,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
455,0,40,No Disability,Secondary or Below,Unemployed,3,Balqa,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
456,0,40,No Disability,Secondary or Below,Unemployed,3,Amman,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
457,0,40,No Disability,Secondary or Below,Housewife,3,Zarqa,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
458,0,40,No Disability,Secondary or Below,Housewife,3,Zarqa,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
459,0,20,No Disability,Secondary or Below,Housewife,3,Zarqa,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
460,0,40,No Disability,Secondary or Below,Housewife,3,Amman,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
461,0,20,No Disability,Secondary or Below,Unemployed,3,Amman,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
462,0,40,No Disability,Secondary or Below,Unemployed,3,Maadaba,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
463,0,40,No Disability,Secondary or Below,Housewife,3,Zarqa,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
464,0,40,No Disability,Secondary or Below,Housewife,3,Zarqa,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
465,0,40,No Disability,Secondary or Below,Housewife,3,Amman,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
466,0,40,No Disability,Secondary or Below,Unemployed,3,Amman,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
467,0,40,No Disability,Secondary or Below,Housewife,3,Jarash,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
468,0,20,No Disability,Secondary or Below,Housewife,3,Zarqa,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
469,0,20,No Disability,Secondary or Below,Housewife,3,Amman,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
470,0,40,No Disability,Secondary or Below,Housewife,3,Amman,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
471,0,20,No Disability,Secondary or Below,Housewife,3,Jarash,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
472,0,40,No Disability,Secondary or Below,Housewife,3,Maadaba,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
473,0,40,No Disability,Secondary or Below,Housewife,3,Amman,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
474,0,40,No Disability,Secondary or Below,Housewife,3,Jarash,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
475,0,40,No Disability,Secondary or Below,Unemployed,3,Jarash,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
476,0,40,No Disability,Secondary or Below,Housewife,3,Zarqa,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
477,0,20,No Disability,Secondary or Below,Housewife,3,Balqa,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
478,0,40,No Disability,Secondary or Below,Housewife,3,Balqa,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
479,0,40,No Disability,Secondary or Below,Housewife,3,Amman,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
480,0,20,No Disability,Secondary or Below,Housewife,3,Amman,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
481,0,40,No Disability,Secondary or Below,Unemployed,3,Al Mafraq,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
482,0,40,No Disability,Secondary or Below,Housewife,3,Balqa,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
483,0,40,No Disability,Secondary or Below,Housewife,3,Balqa,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
484,0,40,No Disability,Secondary or Below,Housewife,3,Amman,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
485,0,20,No Disability,Secondary or Below,Unemployed,3,Maadaba,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
486,0,20,No Disability,Secondary or Below,Housewife,3,Amman,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
487,0,20,No Disability,Secondary or Below,Housewife,3,Balqa,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
488,0,40,No Disability,Secondary or Below,Housewife,3,Amman,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
489,0,40,No Disability,Secondary or Below,Housewife,3,Zarqa,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
490,0,20,No Disability,Secondary or Below,Housewife,3,Al Mafraq,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
491,0,20,No Disability,Secondary or Below,Housewife,3,Zarqa,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
492,0,40,No Disability,Secondary or Below,Housewife,3,Amman,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
493,0,40,No Disability,Secondary or Below,Unemployed,3,Zarqa,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
494,0,40,No Disability,Secondary or Below,Housewife,3,Amman,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
495,0,40,No Disability,Secondary or Below,Housewife,3,Al Mafraq,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
496,0,40,No Disability,Secondary or Below,Housewife,3,Jarash,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
497,0,20,No Disability,Secondary or Below,Housewife,3,Balqa,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
498,0,40,No Disability,Secondary or Below,Daily worker,3,Amman,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
499,0,20,No Disability,Secondary or Below,Housewife,3,Amman,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
500,0,40,No Disability,Secondary or Below,Housewife,3,Amman,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
501,0,40,No Disability,Secondary or Below,Housewife,3,Zarqa,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
502,0,40,No Disability,Secondary or Below,Housewife,3,Amman,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
503,0,40,No Disability,Secondary or Below,Housewife,3,Al Mafraq,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
504,0,40,No Disability,Secondary or Below,Housewife,3,Zarqa,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
505,0,40,No Disability,Secondary or Below,Housewife,3,Al Mafraq,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
506,0,40,No Disability,Secondary or Below,Self-employed,3,Zarqa,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
507,0,40,No Disability,Secondary or Below,Housewife,3,Amman,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
508,0,40,No Disability,Secondary or Below,Housewife,3,Zarqa,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
509,0,40,No Disability,Secondary or Below,Unemployed,3,Maadaba,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
510,0,40,No Disability,Secondary or Below,Housewife,3,Zarqa,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
511,0,40,No Disability,Secondary or Below,Housewife,3,Amman,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
512,0,30,No Disability,Bachelor or above,Housewife,3,Irbid,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
513,0,30,No Disability,Bachelor or above,Housewife,3,Irbid,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
514,0,30,No Disability,Bachelor or above,Housewife,3,Irbid,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
515,0,30,No Disability,Bachelor or above,Unemployed,3,Irbid,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
516,0,40,No Disability,Bachelor or above,Housewife,3,Jarash,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
517,0,30,No Disability,Middle Diploma,Unemployed,3,Irbid,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
518,0,30,No Disability,Middle Diploma,Housewife,3,Jarash,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
519,0,40,No Disability,Middle Diploma,Daily worker,3,Irbid,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
520,0,50,No Disability,Middle Diploma,Housewife,3,Irbid,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
521,0,40,No Disability,Bachelor or above,Housewife,3,Irbid,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
522,0,30,No Disability,Bachelor or above,Housewife,3,Irbid,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
523,0,30,No Disability,Bachelor or above,Housewife,3,Ajloun,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
524,0,30,No Disability,Bachelor or above,Housewife,3,Ajloun,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
525,0,40,No Disability,Bachelor or above,Housewife,3,Irbid,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
526,0,30,No Disability,Bachelor or above,Housewife,3,Irbid,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
527,0,30,No Disability,Middle Diploma,Housewife,3,Maadaba,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
528,0,30,No Disability,Bachelor or above,Housewife,3,Irbid,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
529,0,40,No Disability,Bachelor or above,Housewife,3,Irbid,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
530,0,30,No Disability,Bachelor or above,Housewife,3,Irbid,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
531,0,50,No Disability,Middle Diploma,Unemployed,3,Maadaba,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
532,0,40,No Disability,Middle Diploma,Housewife,3,Ajloun,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
533,0,30,No Disability,Bachelor or above,Housewife,3,Irbid,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
534,0,40,No Disability,Middle Diploma,Housewife,3,Ajloun,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
535,0,30,No Disability,Middle Diploma,Unemployed,3,Ajloun,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
536,0,30,No Disability,Middle Diploma,Housewife,2,Zarqa,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
537,0,30,No Disability,Bachelor or above,Unemployed,2,Maan,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
538,0,30,No Disability,Bachelor or above,Unemployed,2,Tafileh,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
539,0,30,No Disability,Middle Diploma,Housewife,2,Zarqa,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
540,0,30,No Disability,Bachelor or above,Unemployed,2,Maan,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
541,0,50,No Disability,Middle Diploma,Informal worker,2,Amman,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
542,0,30,No Disability,Middle Diploma,Daily worker,2,Zarqa,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
543,0,30,No Disability,Middle Diploma,Housewife,2,Zarqa,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
544,0,50,No Disability,Middle Diploma,Housewife,2,Zarqa,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
545,0,50,No Disability,Middle Diploma,Housewife,2,Al Kirk,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
546,0,40,No Disability,Bachelor or above,Housewife,2,Amman,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
547,0,60,No Disability,Middle Diploma,Housewife,2,Balqa,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
548,0,50,No Disability,Middle Diploma,Housewife,2,Balqa,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
549,0,30,No Disability,Bachelor or above,Housewife,2,Balqa,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
550,0,40,No Disability,Middle Diploma,Housewife,2,Zarqa,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
551,0,50,No Disability,Middle Diploma,Housewife,2,Amman,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
552,0,50,No Disability,Middle Diploma,Unemployed,2,Zarqa,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
553,0,30,No Disability,Bachelor or above,Housewife,2,Amman,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
554,0,50,No Disability,Middle Diploma,Daily worker,2,Zarqa,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
555,0,50,No Disability,Bachelor or above,Housewife,2,Zarqa,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
556,0,50,No Disability,Bachelor or above,Unemployed,2,Al Aqaba,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
557,0,50,No Disability,Middle Diploma,Housewife,2,Zarqa,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
558,0,30,No Disability,Bachelor or above,Unemployed,2,Tafileh,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
559,0,50,No Disability,Middle Diploma,Housewife,2,Amman,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
560,0,50,No Disability,Middle Diploma,Unemployed,2,Zarqa,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
561,0,60,No Disability,Middle Diploma,Housewife,2,Amman,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
562,0,60,No Disability,Middle Diploma,Unemployed,2,Amman,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
563,0,40,No Disability,Bachelor or above,Housewife,2,Tafileh,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
564,0,30,No Disability,Bachelor or above,Unemployed,2,Al Aqaba,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
565,0,40,No Disability,Bachelor or above,Housewife,2,Al Mafraq,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
566,0,50,No Disability,Middle Diploma,Housewife,2,Zarqa,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
567,0,40,No Disability,Middle Diploma,Housewife,2,Al Aqaba,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
568,0,60,No Disability,Middle Diploma,Housewife,2,Zarqa,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
569,0,30,No Disability,Middle Diploma,Housewife,2,Amman,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
